Product type,SKU,Production Date,Shipping Date,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Shortage Risk,Actual Shipping Time,Delay
haircare,SKU2199,2023-08-05,2023-08-27,68.13867380589251,0.8457553851078263,64,9401.690779366883,Male,34,27,93,3,Carrier C,3.0313561750774136,Supplier 5,Delhi,793,11,81.28492192231286,Fail,1.9764746301417733,Sea,Route B,787.9819476462804,True,22,-5
haircare,SKU2200,2024-10-24,2024-10-23,36.83692393206796,0.8229637951578443,23,5369.787659153238,Unknown,19,3,43,3,Carrier B,7.753950364103211,Supplier 1,Kolkata,260,19,42.59955909296758,Fail,2.2499480420280373,Sea,Route C,639.6823669478143,True,-1,-4
skincare,SKU2201,2023-08-11,2023-08-10,72.39701009618041,0.8906100471818414,87,1992.4632216736595,Male,21,4,23,1,Carrier B,7.749879469722945,Supplier 3,Bangalore,196,15,49.97135679392954,Fail,2.0668177532603043,Rail,Route A,654.3479419171668,True,-1,-5
haircare,SKU2202,2023-03-21,2023-04-07,45.02496573821595,0.9230998562744044,44,2936.6262482696143,Female,39,14,54,2,Carrier A,9.797314696039848,Supplier 3,Kolkata,434,3,78.77270201921087,Fail,1.254056831053177,Sea,Route B,496.2427994721515,True,17,3
haircare,SKU2203,2024-10-06,2024-10-17,71.94278533479033,0.8470715360685496,45,9435.563150325444,Male,30,15,45,8,Carrier B,9.634151669136948,Supplier 1,Mumbai,370,3,10.15429192527431,Fail,0.38900556284953,Air,Route B,903.0120415938982,True,11,-4
haircare,SKU2204,2024-07-01,2024-07-14,91.90992085088916,0.89635074556354,40,5568.492183029334,Non-binary,28,14,88,9,Carrier B,1.1922304973801858,Supplier 5,Bangalore,757,27,32.93747075916435,Pending,0.1364786921627418,Road,Route B,858.4112712745533,True,13,-1
skincare,SKU2205,2024-12-23,2025-01-17,22.0082762061853,0.8500169539359347,21,7575.626385125611,Female,97,28,89,9,Carrier A,1.732855044334867,Supplier 2,Kolkata,500,25,36.0795608935957,Fail,4.494934298280778,Road,Route A,190.14422642678767,False,25,-3
cosmetics,SKU2206,2023-04-12,2023-04-21,85.35280335635836,0.8960780974388196,46,6596.234910677534,Unknown,95,14,73,3,Carrier C,8.056174450336762,Supplier 1,Kolkata,739,21,90.39289257080056,Pending,4.450928429046768,Air,Route C,740.652384500274,False,9,-5
cosmetics,SKU2207,2023-06-17,2023-07-03,98.89315310046696,0.8202084433114323,84,8025.31082879671,Male,66,21,60,3,Carrier B,8.638266876157111,Supplier 1,Mumbai,829,23,60.52182135212959,Pass,0.8594222442330568,Air,Route A,824.1090035883427,True,16,-5
haircare,SKU2208,2023-05-16,2023-05-26,96.7811465415058,0.8735499871986181,26,8315.92675876255,Unknown,82,6,37,9,Carrier A,9.351879349698564,Supplier 1,Chennai,907,8,19.16670767981242,Pending,0.885712172243312,Rail,Route B,995.1927263740866,False,10,4
cosmetics,SKU2209,2023-12-22,2024-01-15,43.66855793888869,0.8694848946450993,65,5168.981457355565,Unknown,23,24,15,2,Carrier B,5.796913524802743,Supplier 4,Delhi,767,16,84.47025001814899,Pass,3.7254165923387,Air,Route C,392.68723363785233,True,24,0
cosmetics,SKU2210,2025-02-15,2025-02-15,42.22445633870513,0.9392727514690594,58,3832.759073751852,Female,31,3,6,3,Carrier B,6.443834988732157,Supplier 4,Kolkata,860,19,71.27158218524771,Pending,3.161499072521932,Sea,Route A,174.6684126123722,True,0,-3
skincare,SKU2211,2024-12-25,2025-01-04,49.94596549799038,0.8975108142949155,46,5254.761632470584,Non-binary,64,6,86,7,Carrier C,5.9626638018339,Supplier 5,Mumbai,949,18,97.48661039677252,Pass,0.2093616263271857,Rail,Route C,439.1376913761937,False,10,4
haircare,SKU2212,2023-06-14,2023-06-30,79.2057170347235,1.0,37,1866.0007620513863,Non-binary,17,14,13,8,Carrier B,2.854926492863832,Supplier 2,Kolkata,599,5,35.29768042772582,Fail,2.806215344685784,Air,Route A,741.7471477208805,True,16,2
haircare,SKU2213,2023-09-22,2023-10-07,55.21095415251097,0.980252863508132,79,8694.987293097485,Unknown,51,16,77,5,Carrier A,9.469533096570824,Supplier 4,Bangalore,376,12,48.00198838360237,Pending,0.3134155953732694,Sea,Route B,270.8252383145263,True,15,-1
skincare,SKU2214,2023-08-18,2023-09-11,60.88004639886271,0.9556020982919944,40,9856.197493145304,Female,70,28,7,8,Carrier C,5.06488976407983,Supplier 2,Kolkata,222,13,81.02341505647948,Pending,1.2102349358214968,Air,Route A,293.11263380815467,False,24,-4
haircare,SKU2215,2023-08-24,2023-09-02,39.53245492104936,0.8840875513585816,57,2843.6761411142643,Male,11,15,88,3,Carrier A,7.07122129085938,Supplier 5,Bangalore,556,2,78.0976296912067,Fail,3.3530011416005387,Road,Route A,390.6856426906213,True,9,-6
skincare,SKU2216,2024-04-21,2024-05-08,34.41073421324554,0.8879044209196663,54,8967.21719670621,Male,49,15,1,8,Carrier B,9.527677522221389,Supplier 2,Kolkata,697,12,96.89475295877372,Fail,3.996500630769445,Air,Route C,689.5500843366539,True,17,2
skincare,SKU2217,2023-06-03,2023-05-31,84.94927573932377,0.8137906944181144,83,4319.753546487937,Female,34,2,29,1,Carrier B,9.16069613439613,Supplier 2,Delhi,347,2,11.016474776863346,Fail,0.1677065973874216,Sea,Route B,484.6976311976945,True,-3,-5
haircare,SKU2218,2023-05-04,2023-05-24,85.66788046236162,0.9164643826918546,92,4297.962251318176,Female,67,19,2,4,Carrier A,5.871901436415119,Supplier 1,Delhi,974,16,74.2280084825607,Pass,2.171614917671259,Rail,Route C,596.3896399615869,True,20,1
cosmetics,SKU2219,2023-12-28,2024-01-02,73.96627608279003,0.9416452433876928,93,7950.154408921756,Male,66,11,25,4,Carrier A,8.110247338656569,Supplier 3,Mumbai,976,25,60.35642919829297,Pending,3.5882513373980176,Road,Route C,267.9583710650984,True,5,-6
skincare,SKU2220,2023-07-08,2023-07-15,68.42613295501828,0.9298475525802504,76,4848.869109437517,Female,26,8,47,4,Carrier C,3.948882430088617,Supplier 5,Chennai,631,10,94.4985581308617,Fail,2.1253189707939977,Road,Route B,792.3679304488765,True,7,-1
cosmetics,SKU2221,2023-08-05,2023-08-21,31.08876672817117,0.9070599730148096,87,9264.022262979142,Non-binary,76,17,36,6,Carrier B,8.081077319774923,Supplier 3,Delhi,189,8,12.179012233413069,Fail,4.453280208530648,Sea,Route A,393.2752599945699,True,16,-1
cosmetics,SKU2222,2024-11-13,2024-12-08,23.29433279521378,0.8867475247460063,29,3659.181971898076,Female,50,23,9,9,Carrier C,2.5915002378073586,Supplier 3,Chennai,574,18,18.86324878138578,Fail,0.7974222375523751,Road,Route B,779.8980757791516,False,25,2
skincare,SKU2223,2023-07-08,2023-07-26,79.07681874417828,0.8724094379902896,36,2168.619462955573,Female,65,22,6,1,Carrier B,7.916814424342061,Supplier 5,Chennai,801,17,95.5704206589507,Pass,1.5166554896861129,Sea,Route A,953.9453256835252,False,18,-4
skincare,SKU2224,2023-08-19,2023-08-22,82.74378754097897,0.8848679919588075,22,3074.755129204048,Unknown,45,2,27,8,Carrier B,6.283294761676935,Supplier 5,Bangalore,539,20,9.130032718184964,Pending,0.946732703129224,Sea,Route B,750.636615322107,False,3,1
haircare,SKU2225,2024-09-02,2024-09-22,69.58630886761695,0.9151749837736888,88,5162.396316215084,Female,24,21,2,5,Carrier A,5.080557482231809,Supplier 3,Mumbai,777,23,74.78313488600078,Fail,1.822474081057963,Sea,Route A,960.9768182059292,True,20,-1
cosmetics,SKU2226,2024-03-21,2024-03-20,29.55848956620404,0.9233531599154656,65,9791.356745594454,Unknown,57,3,33,8,Carrier C,4.927276251266023,Supplier 3,Bangalore,131,20,86.02642377798092,Pass,2.727730688422119,Sea,Route C,831.6861735959643,True,-1,-4
skincare,SKU2227,2024-05-04,2024-05-11,97.99627841412588,0.9711076126629086,79,6192.742506779865,Unknown,38,8,23,9,Carrier A,1.1092794798528527,Supplier 4,Delhi,443,14,58.31556736852023,Pending,2.634773738019553,Air,Route B,801.3515835294291,True,7,-1
cosmetics,SKU2228,2024-07-06,2024-07-15,15.281275396620206,0.8834118608350381,57,2453.619558093289,Unknown,74,4,66,2,Carrier C,3.686783907474904,Supplier 4,Chennai,875,17,99.21209722535446,Pending,1.42663153422843,Sea,Route C,947.1975078081622,False,9,5
skincare,SKU2229,2024-10-03,2024-10-04,33.57241292597158,0.9389480956336108,48,2805.4196895959767,Male,71,2,55,4,Carrier A,3.11737654842136,Supplier 4,Bangalore,463,19,13.05133640712461,Pass,2.254264673039941,Sea,Route A,317.1084690463409,False,1,-1
skincare,SKU2230,2023-06-01,2023-06-17,95.34344238001698,0.9357041902573,77,4166.666776068332,Unknown,48,14,15,3,Carrier B,9.377970317954832,Supplier 5,Mumbai,937,13,78.68174953108009,Pass,2.7941242112944087,Road,Route B,433.3112696953887,True,16,2
skincare,SKU2231,2023-08-20,2023-09-02,22.107975194365284,0.8454982933934926,58,6995.311117794423,Unknown,26,18,94,3,Carrier B,7.6586622176317025,Supplier 5,Kolkata,762,29,31.45264202187008,Pass,4.221440660678939,Air,Route A,627.6948628754933,True,13,-5
cosmetics,SKU2232,2024-06-30,2024-07-07,4.493509655039325,0.858877372812283,33,9452.855412786605,Non-binary,96,12,81,9,Carrier C,8.530147347679561,Supplier 1,Mumbai,119,6,67.51063147480527,Fail,4.01540195510966,Sea,Route B,508.7636192228211,False,7,-5
skincare,SKU2233,2023-12-19,2024-01-13,72.9216859773169,0.9251245434537734,75,3477.8963191966604,Unknown,88,21,12,7,Carrier A,1.5007211499164137,Supplier 2,Delhi,741,6,89.28024245581882,Fail,4.792435072560079,Road,Route C,899.1752570698119,False,25,4
cosmetics,SKU2234,2023-08-01,2023-08-13,10.918631278421946,0.9759020838282432,65,4967.114542095374,Non-binary,15,9,68,8,Carrier A,9.72481043186242,Supplier 5,Delhi,399,10,52.05838387704286,Pass,1.7419379952975935,Sea,Route A,427.1296599835334,True,12,3
haircare,SKU2235,2023-03-12,2023-03-26,32.57958241730685,0.9642456264675164,27,1228.094643649125,Male,23,11,13,8,Carrier C,2.8226607278858986,Supplier 4,Kolkata,907,22,87.78461115065254,Fail,2.0912049317272983,Sea,Route C,393.1026584772599,True,14,3
haircare,SKU2236,2023-09-24,2023-09-29,87.406710796244,0.8016176521741109,36,5956.310546079666,Male,55,8,46,2,Carrier A,7.162739382984104,Supplier 2,Bangalore,911,8,5.687357748899378,Pass,2.5823282646880594,Road,Route A,738.5200346006885,False,5,-3
haircare,SKU2237,2023-11-21,2023-12-05,93.9177660868998,0.8897035081230686,77,1391.852210446547,Unknown,33,15,72,5,Carrier A,6.588747479427688,Supplier 4,Mumbai,856,17,3.263239377259662,Fail,0.5177845557734648,Sea,Route B,764.1227018026879,True,14,-1
cosmetics,SKU2238,2023-04-23,2023-04-30,97.06673850024372,0.9567170960619766,45,4768.135789682732,Male,13,2,74,8,Carrier B,5.472599850792378,Supplier 1,Kolkata,742,24,21.604939400351537,Pending,4.148075033035489,Air,Route B,583.6122661177995,True,7,5
skincare,SKU2239,2023-08-22,2023-09-24,72.31887982345249,0.9789109578172231,62,8021.049109128502,Male,40,29,48,9,Carrier B,4.681590267270168,Supplier 3,Delhi,328,9,85.76187077150215,Fail,3.891778095713065,Road,Route B,726.5604013716378,True,33,4
cosmetics,SKU2240,2024-10-27,2024-11-18,53.9900967158692,0.9052376083352148,26,5850.511472038843,Unknown,84,22,84,3,Carrier A,3.0912590982186856,Supplier 4,Mumbai,143,28,89.28125054546537,Pending,0.8151174946652312,Rail,Route B,209.1959371290167,False,22,0
skincare,SKU2241,2024-05-31,2024-05-29,4.853674915576263,0.8166704639062667,20,3965.449346388478,Female,41,3,9,3,Carrier C,2.200881514881711,Supplier 5,Chennai,639,22,11.11156086432285,Pass,3.953988899738498,Sea,Route A,893.1054064458358,False,-2,-5
skincare,SKU2242,2024-05-26,2024-06-21,81.22260155494897,0.9249980232516444,95,3219.2850375773305,Female,27,24,93,5,Carrier A,4.0049383159609615,Supplier 5,Delhi,655,14,79.29978546153347,Pass,1.0170523291381162,Air,Route C,464.3738149626305,True,26,2
haircare,SKU2243,2023-03-26,2023-03-23,46.0504439925455,0.8517378585561887,72,6559.741929823833,Female,26,2,83,4,Carrier C,9.638122682578516,Supplier 4,Delhi,900,14,17.290134236595467,Pending,4.0041549045916325,Air,Route C,268.4494471406975,True,-3,-5
haircare,SKU2244,2023-09-28,2023-10-10,17.525124578905242,0.9049423319338764,29,1517.2297955218942,Non-binary,27,14,88,1,Carrier C,1.436775368849784,Supplier 1,Chennai,187,5,10.997388781112804,Pending,4.6485888342464685,Sea,Route B,845.6621281919391,True,12,-2
cosmetics,SKU2245,2024-10-06,2024-10-20,70.38211657765056,0.8100980421123476,25,7178.328138370645,Non-binary,75,13,54,6,Carrier A,3.909384796215878,Supplier 4,Bangalore,382,8,28.82934700248003,Fail,0.797552948697984,Air,Route B,900.981429618678,False,14,1
haircare,SKU2246,2024-12-08,2024-12-31,36.88259971087867,0.9349484214145762,97,8436.948042628455,Female,24,28,37,2,Carrier C,1.0901225367453475,Supplier 5,Mumbai,172,1,78.12519422197005,Pending,3.150156190309729,Rail,Route C,656.9381771912009,True,23,-5
haircare,SKU2247,2024-12-26,2025-01-20,70.61611837757971,0.9345368420946412,53,3868.908625446242,Female,90,24,81,8,Carrier B,2.944210441536728,Supplier 5,Delhi,406,23,94.98995965334832,Pass,0.8661884135697178,Air,Route A,176.9646557589238,False,25,1
haircare,SKU2248,2024-03-22,2024-03-29,45.875633400433735,0.9021307086414868,60,5286.502384142516,Non-binary,36,11,66,2,Carrier B,9.072288299704203,Supplier 2,Kolkata,267,26,84.90483729281546,Pending,2.0689204135516115,Sea,Route C,572.4661957909548,True,7,-4
haircare,SKU2249,2024-03-01,2024-03-05,66.19664223745531,0.7959246737480082,24,7802.107396007155,Non-binary,85,3,39,8,Carrier C,7.707509478042207,Supplier 5,Bangalore,849,2,13.321382044931216,Fail,1.5088993177661922,Rail,Route C,349.47359060523524,False,4,1
cosmetics,SKU2250,2024-06-28,2024-07-15,84.58388672749808,0.8327771456112474,48,7616.952426384416,Male,12,17,27,4,Carrier B,5.769421956495586,Supplier 2,Mumbai,377,4,96.34129975145036,Pending,3.715670121406228,Air,Route B,376.27179857493735,True,17,0
cosmetics,SKU2251,2023-09-23,2023-10-02,33.87156825128756,0.8923713915358773,34,3643.791486169214,Unknown,73,15,68,9,Carrier A,6.794591816841924,Supplier 3,Delhi,360,25,44.48636140624307,Pass,1.5463662666993343,Rail,Route A,704.4164081428949,False,9,-6
cosmetics,SKU2252,2024-09-15,2024-09-16,53.38705519594429,0.8770055640743898,53,2747.362587166914,Female,25,6,24,1,Carrier C,4.633743588461197,Supplier 4,Kolkata,419,1,9.679579710438697,Fail,4.022408083233292,Sea,Route A,928.0901409366578,True,1,-5
cosmetics,SKU2253,2025-01-23,2025-02-07,40.478833856895335,0.8602169187512783,54,8675.556126861946,Male,10,13,40,2,Carrier B,9.668511471037707,Supplier 3,Delhi,636,26,7.042355584323969,Fail,0.9198535042213882,Air,Route C,709.0147961837624,True,15,2
skincare,SKU2254,2024-10-22,2024-10-30,34.052921433387056,0.8863003212041066,22,5989.651223434841,Male,45,6,37,4,Carrier A,1.2423704948784824,Supplier 1,Delhi,660,4,79.19586882859345,Pass,4.120317184405901,Air,Route A,508.4659900707695,False,8,2
cosmetics,SKU2255,2024-03-28,2024-04-11,38.31289622376474,0.9110584783330756,71,3546.787515419101,Male,57,14,29,4,Carrier B,9.241299672455767,Supplier 2,Bangalore,389,19,78.63169390716268,Pending,1.003741300509542,Rail,Route A,469.6893325141149,True,14,0
cosmetics,SKU2256,2024-10-09,2024-10-08,28.218586020515232,0.8717133356941903,52,5520.1448956628365,Unknown,52,1,79,7,Carrier C,9.203420113661402,Supplier 3,Delhi,126,19,47.95462173313193,Fail,3.509364238106304,Sea,Route B,569.0148520929556,False,-1,-2
cosmetics,SKU2257,2024-01-20,2024-02-04,38.96515478319678,0.8241573766227774,98,8700.702375107656,Female,24,15,18,9,Carrier A,3.878640614202183,Supplier 4,Mumbai,933,5,47.086300214651466,Pending,3.412336068137189,Air,Route A,233.4958283426328,True,15,0
cosmetics,SKU2258,2023-11-05,2023-12-05,95.74419230552922,0.8407756554644265,76,2780.801409154564,Female,41,25,25,6,Carrier C,6.062338530543442,Supplier 1,Chennai,722,1,10.111569120443209,Pass,3.568474159357939,Road,Route B,240.34508726654283,True,30,5
skincare,SKU2259,2025-01-23,2025-02-15,25.61777538539733,0.8583301411073607,30,6057.95175971824,Male,44,29,51,3,Carrier C,6.345313038377536,Supplier 4,Mumbai,526,17,13.02994611791531,Fail,2.2423135564895493,Sea,Route B,180.4804176684939,False,23,-6
cosmetics,SKU2260,2024-03-26,2024-03-31,50.23219102921191,0.9069148439335312,66,1329.7270336084462,Male,15,9,83,5,Carrier A,5.704598493630867,Supplier 1,Delhi,723,19,24.61286145029152,Fail,4.037893971801784,Rail,Route B,514.0840362612914,True,5,-4
cosmetics,SKU2261,2023-12-27,2023-12-31,44.6216443450221,0.8702101872986584,30,7254.682104687028,Unknown,97,6,17,3,Carrier A,9.728088534697552,Supplier 3,Bangalore,816,21,50.02326007186807,Pending,4.305219573215063,Rail,Route B,439.6797991085844,False,4,-2
skincare,SKU2262,2024-02-22,2024-03-20,30.970433772227768,0.9360162434859406,32,2787.7731361498627,Female,51,22,44,9,Carrier C,2.9936547322393983,Supplier 5,Mumbai,349,12,48.58250614374153,Pass,0.1973822750491075,Air,Route A,308.18607164811885,False,27,5
skincare,SKU2263,2023-10-26,2023-10-29,3.129183432571074,0.908118773273626,32,4627.890442798333,Non-binary,52,1,19,8,Carrier C,1.328505438366946,Supplier 5,Bangalore,149,6,94.82990040823331,Fail,4.480043499159288,Road,Route B,995.9628867668486,False,3,2
cosmetics,SKU2264,2024-06-23,2024-07-08,77.49896666997405,0.9038039251702896,67,5174.905758650915,Non-binary,61,18,36,3,Carrier C,6.691604328135047,Supplier 4,Kolkata,404,29,37.131058710431255,Pass,4.189090781635301,Sea,Route A,763.2405229287007,True,15,-3
cosmetics,SKU2265,2024-01-27,2024-02-11,62.22229140411087,0.8551538405445177,85,9344.595473628688,Non-binary,18,13,60,7,Carrier B,5.780284286387015,Supplier 3,Chennai,432,23,22.08085500352877,Fail,0.9019314713941065,Sea,Route A,676.2260878690691,True,15,2
cosmetics,SKU2266,2025-01-02,2025-01-20,72.00144634375818,0.9314808687329394,22,5051.316256893733,Non-binary,11,20,45,1,Carrier B,2.638880383346008,Supplier 2,Kolkata,617,12,1.6090995872567042,Fail,3.4011940296536003,Air,Route C,959.1871688279404,True,18,-2
skincare,SKU2267,2023-06-25,2023-07-18,34.62760362644717,0.9223315030103242,44,8634.290178066194,Non-binary,55,24,19,5,Carrier B,9.091106648031126,Supplier 1,Mumbai,121,5,12.317069323570616,Pending,0.2599722514104319,Sea,Route A,601.1041287919786,False,23,-1
skincare,SKU2268,2023-06-08,2023-06-22,20.938278047612915,0.7922312837618899,45,9534.74247108362,Unknown,54,18,5,4,Carrier C,2.6414579286840105,Supplier 2,Chennai,765,16,30.86138478247097,Pending,0.6060602214738606,Air,Route A,982.8150104269956,False,14,-4
haircare,SKU2269,2024-02-14,2024-03-11,45.39206481364964,0.9114451044382356,33,8557.297023527995,Male,72,29,30,6,Carrier C,8.916294333170912,Supplier 5,Kolkata,122,7,14.06728278561701,Fail,1.4177275634247504,Road,Route B,533.5647762997818,False,26,-3
skincare,SKU2270,2024-08-09,2024-08-31,53.37891905749758,0.9175637037651384,92,3575.8218893777503,Male,37,19,73,8,Carrier A,8.90348056825493,Supplier 4,Bangalore,296,14,70.07605226078583,Fail,4.802785146039505,Sea,Route A,515.912733389478,True,22,3
skincare,SKU2271,2024-04-01,2024-04-21,95.82170904770938,0.910451875949414,40,8246.421221932742,Unknown,45,23,1,6,Carrier A,8.11895767676327,Supplier 3,Kolkata,696,2,26.99125151534424,Pending,4.830441207105353,Air,Route C,596.1094007179317,False,20,-3
haircare,SKU2272,2024-08-28,2024-09-28,51.90015393093928,0.8984789074791634,80,5072.096476703395,Female,92,26,70,6,Carrier A,3.671399077764975,Supplier 1,Kolkata,141,2,93.11825553357065,Pass,2.3905610975206084,Rail,Route B,654.6278946749859,False,31,5
haircare,SKU2273,2024-12-21,2024-12-21,59.21433564153371,0.9328133822065208,45,9438.095793656506,Female,74,2,61,5,Carrier C,2.0531710952870577,Supplier 5,Delhi,379,24,41.48909246414926,Pass,0.0871895422329309,Road,Route C,614.8012196638513,False,0,-2
haircare,SKU2274,2024-08-09,2024-08-22,54.10770236218924,0.8704299116824027,94,6413.867296762139,Male,56,8,61,8,Carrier A,4.700921441030697,Supplier 2,Delhi,742,20,82.45406628351358,Fail,0.6652301225047474,Rail,Route C,702.9038751515806,True,13,5
haircare,SKU2275,2023-09-18,2023-09-17,3.774316230260028,0.8968878851590795,90,8325.968994314695,Non-binary,84,4,77,6,Carrier B,8.70913995913422,Supplier 1,Delhi,515,12,10.489457069093046,Pass,2.1650188200495366,Air,Route A,392.89736032545215,True,-1,-5
skincare,SKU2276,2024-11-21,2024-12-19,86.71071903418519,0.8986341731856669,90,7564.705066326312,Male,13,23,21,2,Carrier B,6.370736439990176,Supplier 3,Chennai,811,17,12.646284289809104,Pass,0.5543394958505841,Air,Route B,962.0135523388208,True,28,5
